holiday,rain_1h,snow_1h,cloud_coverage_percentage,weather_main,weather_description,date_time,traffic_volume,year,month,hour,weekday,is_weekend,temp_celsius
,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 15:00:00,5705,2016,11,15,Thursday,False,12.67
,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 16:00:00,6432,2016,11,16,Thursday,False,12.21
,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 17:00:00,5953,2016,11,17,Thursday,False,11.6
,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 18:00:00,4380,2016,11,18,Thursday,False,11.07
,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 19:00:00,3151,2016,11,19,Thursday,False,11.01
,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 20:00:00,2722,2016,11,20,Thursday,False,10.34
,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 21:00:00,3199,2016,11,21,Thursday,False,9.81
,0.0,0.0,1,Clear,sky is clear,2016-11-17 22:00:00,3527,2016,11,22,Thursday,False,9.07
,0.0,0.0,1,Rain,light rain or drizzle,2016-11-17 23:00:00,1267,2016,11,23,Thursday,False,8.81
,0.0,0.0,40,Rain,light rain or drizzle,2016-11-18 00:00:00,683,2016,11,0,Friday,False,8.07
,0.0,0.0,75,Rain,light rain or drizzle,2016-11-18 01:00:00,389,2016,11,1,Friday,False,7.67
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 02:00:00,346,2016,11,2,Friday,False,7.73
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-18 02:00:00,346,2016,11,2,Friday,False,7.73
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 03:00:00,403,2016,11,3,Friday,False,7.8
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 04:00:00,833,2016,11,4,Friday,False,7.54
,0.0,0.0,90,Mist,mist,2016-11-18 04:00:00,833,2016,11,4,Friday,False,7.54
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 05:00:00,2579,2016,11,5,Friday,False,7.28
,0.0,0.0,90,Mist,mist,2016-11-18 05:00:00,2579,2016,11,5,Friday,False,7.28
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 06:00:00,5506,2016,11,6,Friday,False,7.28
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-18 06:00:00,5506,2016,11,6,Friday,False,7.28
,0.0,0.0,90,Rain,moderate rain,2016-11-18 07:00:00,5892,2016,11,7,Friday,False,7.35
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-18 07:00:00,5892,2016,11,7,Friday,False,7.35
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 08:00:00,4954,2016,11,8,Friday,False,7.41
,0.0,0.0,90,Thunderstorm,thunderstorm with light rain or drizzle,2016-11-18 08:00:00,4954,2016,11,8,Friday,False,7.41
,0.0,0.0,90,Thunderstorm,thunderstorm,2016-11-18 09:00:00,4378,2016,11,9,Friday,False,7.2
,0.0,0.0,90,Rain,heavy rain,2016-11-18 09:00:00,4378,2016,11,9,Friday,False,7.2
,0.0,0.0,90,Mist,mist,2016-11-18 09:00:00,4378,2016,11,9,Friday,False,7.2
,0.0,0.0,90,Thunderstorm,thunderstorm,2016-11-18 10:00:00,4211,2016,11,10,Friday,False,6.68
,0.0,0.0,90,Rain,heavy rain,2016-11-18 10:00:00,4211,2016,11,10,Friday,False,6.68
,0.0,0.0,90,Mist,mist,2016-11-18 10:00:00,4211,2016,11,10,Friday,False,6.68
,0.0,0.0,90,Rain,heavy rain,2016-11-18 11:00:00,4540,2016,11,11,Friday,False,5.88
,0.0,0.0,90,Mist,mist,2016-11-18 11:00:00,4540,2016,11,11,Friday,False,5.88
,0.0,0.0,90,Snow,snow,2016-11-18 11:00:00,4540,2016,11,11,Friday,False,5.88
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 12:00:00,4658,2016,11,12,Friday,False,4.01
,0.0,0.0,90,Snow,snow,2016-11-18 12:00:00,4658,2016,11,12,Friday,False,4.01
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-18 12:00:00,4658,2016,11,12,Friday,False,4.01
,0.0,0.0,90,Rain,moderate rain,2016-11-18 13:00:00,4409,2016,11,13,Friday,False,3.6
,0.0,0.0,90,Mist,mist,2016-11-18 13:00:00,4409,2016,11,13,Friday,False,3.6
,0.0,0.0,90,Snow,snow,2016-11-18 13:00:00,4409,2016,11,13,Friday,False,3.6
,0.0,0.0,90,Mist,mist,2016-11-18 14:00:00,4694,2016,11,14,Friday,False,1.94
,0.0,0.0,90,Snow,snow,2016-11-18 14:00:00,4694,2016,11,14,Friday,False,1.94
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 14:00:00,4694,2016,11,14,Friday,False,1.94
,0.0,0.0,90,Fog,fog,2016-11-18 14:00:00,4694,2016,11,14,Friday,False,1.94
,0.0,0.0,90,Drizzle,heavy intensity drizzle,2016-11-18 14:00:00,4694,2016,11,14,Friday,False,1.94
,0.0,0.0,90,Snow,heavy snow,2016-11-18 15:00:00,4872,2016,11,15,Friday,False,0.93
,0.0,0.0,90,Mist,mist,2016-11-18 15:00:00,4872,2016,11,15,Friday,False,0.93
,0.0,0.0,90,Fog,fog,2016-11-18 15:00:00,4872,2016,11,15,Friday,False,0.93
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-18 15:00:00,4872,2016,11,15,Friday,False,0.93
,0.0,0.0,90,Snow,heavy snow,2016-11-18 16:00:00,5074,2016,11,16,Friday,False,0.69
,0.0,0.0,90,Mist,mist,2016-11-18 16:00:00,5074,2016,11,16,Friday,False,0.69
,0.0,0.0,90,Fog,fog,2016-11-18 16:00:00,5074,2016,11,16,Friday,False,0.69
,0.0,0.0,90,Snow,heavy snow,2016-11-18 17:00:00,4328,2016,11,17,Friday,False,0.47
,0.0,0.0,90,Fog,fog,2016-11-18 17:00:00,4328,2016,11,17,Friday,False,0.47
,0.0,0.0,90,Mist,mist,2016-11-18 17:00:00,4328,2016,11,17,Friday,False,0.47
,0.0,0.0,90,Snow,heavy snow,2016-11-18 18:00:00,3486,2016,11,18,Friday,False,0.44
,0.0,0.0,90,Mist,mist,2016-11-18 18:00:00,3486,2016,11,18,Friday,False,0.44
,0.0,0.0,90,Snow,light snow,2016-11-18 19:00:00,2524,2016,11,19,Friday,False,0.43
,0.0,0.0,90,Mist,mist,2016-11-18 19:00:00,2524,2016,11,19,Friday,False,0.43
,0.0,0.0,90,Snow,light snow,2016-11-18 20:00:00,2027,2016,11,20,Friday,False,0.13
,0.0,0.0,90,Mist,mist,2016-11-18 20:00:00,2027,2016,11,20,Friday,False,0.13
,0.0,0.0,90,Snow,light snow,2016-11-18 21:00:00,2160,2016,11,21,Friday,False,0.32
,0.0,0.0,90,Mist,mist,2016-11-18 21:00:00,2160,2016,11,21,Friday,False,0.32
,0.0,0.0,90,Snow,light snow,2016-11-18 22:00:00,2012,2016,11,22,Friday,False,0.0
,0.0,0.0,40,Snow,light snow,2016-11-18 23:00:00,1356,2016,11,23,Friday,False,-0.13
,0.0,0.0,40,Haze,haze,2016-11-18 23:00:00,1356,2016,11,23,Friday,False,-0.13
,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 00:00:00,889,2016,11,0,Saturday,True,-0.19
,0.0,0.0,90,Haze,haze,2016-11-19 01:00:00,642,2016,11,1,Saturday,True,-0.57
,0.0,0.0,90,Haze,haze,2016-11-19 02:00:00,594,2016,11,2,Saturday,True,-0.53
,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 03:00:00,505,2016,11,3,Saturday,True,-0.44
,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 04:00:00,562,2016,11,4,Saturday,True,-0.53
,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 05:00:00,910,2016,11,5,Saturday,True,-0.87
,0.0,0.0,90,Clouds,overcast clouds,2016-11-19 06:00:00,1442,2016,11,6,Saturday,True,-1.06
,0.0,0.0,90,Snow,light snow,2016-11-19 07:00:00,2173,2016,11,7,Saturday,True,-1.62
,0.0,0.0,40,Snow,light snow,2016-11-19 08:00:00,3112,2016,11,8,Saturday,True,-1.66
,0.0,0.0,90,Snow,light snow,2016-11-19 09:00:00,3500,2016,11,9,Saturday,True,-2.25
,0.0,0.0,1,Snow,light snow,2016-11-19 10:00:00,3831,2016,11,10,Saturday,True,-2.0
,0.0,0.0,90,Snow,light snow,2016-11-19 11:00:00,4285,2016,11,11,Saturday,True,-1.94
,0.0,0.0,1,Clear,sky is clear,2016-11-19 12:00:00,4389,2016,11,12,Saturday,True,-1.67
,0.0,0.0,75,Snow,light snow,2016-11-19 13:00:00,4332,2016,11,13,Saturday,True,-1.53
,0.0,0.0,75,Clouds,broken clouds,2016-11-19 14:00:00,4077,2016,11,14,Saturday,True,-1.4
,0.0,0.0,75,Clouds,broken clouds,2016-11-19 15:00:00,4082,2016,11,15,Saturday,True,-1.37
,0.0,0.0,75,Clouds,broken clouds,2016-11-19 16:00:00,3834,2016,11,16,Saturday,True,-1.75
,0.0,0.0,40,Clouds,scattered clouds,2016-11-19 17:00:00,3810,2016,11,17,Saturday,True,-2.4
,0.0,0.0,1,Clear,sky is clear,2016-11-19 18:00:00,3704,2016,11,18,Saturday,True,-2.86
,0.0,0.0,1,Clear,sky is clear,2016-11-19 19:00:00,3088,2016,11,19,Saturday,True,-3.37
,0.0,0.0,1,Clear,sky is clear,2016-11-19 20:00:00,2485,2016,11,20,Saturday,True,-4.18
,0.0,0.0,1,Clear,sky is clear,2016-11-19 21:00:00,2795,2016,11,21,Saturday,True,-4.87
,0.0,0.0,1,Clear,sky is clear,2016-11-19 22:00:00,4094,2016,11,22,Saturday,True,-5.39
,0.0,0.0,1,Clear,sky is clear,2016-11-19 23:00:00,1913,2016,11,23,Saturday,True,-5.99
,0.0,0.0,1,Clear,sky is clear,2016-11-20 00:00:00,889,2016,11,0,Sunday,True,-5.46
,0.0,0.0,1,Clear,sky is clear,2016-11-20 01:00:00,642,2016,11,1,Sunday,True,-4.87
,0.0,0.0,1,Clear,sky is clear,2016-11-20 02:00:00,594,2016,11,2,Sunday,True,-5.0
,0.0,0.0,1,Clear,sky is clear,2016-11-20 03:00:00,505,2016,11,3,Sunday,True,-4.6
,0.0,0.0,40,Clouds,scattered clouds,2016-11-20 04:00:00,562,2016,11,4,Sunday,True,-4.33
,0.0,0.0,75,Clouds,broken clouds,2016-11-20 05:00:00,793,2016,11,5,Sunday,True,-4.33
,0.0,0.0,1,Clear,sky is clear,2016-11-20 06:00:00,1193,2016,11,6,Sunday,True,-4.43
,0.0,0.0,75,Clouds,broken clouds,2016-11-20 07:00:00,1743,2016,11,7,Sunday,True,-4.07
,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 08:00:00,2089,2016,11,8,Sunday,True,-3.94
,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 09:00:00,3053,2016,11,9,Sunday,True,-3.67
,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 10:00:00,4215,2016,11,10,Sunday,True,-3.27
,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 11:00:00,3706,2016,11,11,Sunday,True,-2.88
,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 12:00:00,3709,2016,11,12,Sunday,True,-2.5
,0.0,0.0,90,Clouds,overcast clouds,2016-11-20 13:00:00,3488,2016,11,13,Sunday,True,-2.19
,0.0,0.0,75,Clouds,broken clouds,2016-11-20 14:00:00,3532,2016,11,14,Sunday,True,-1.88
,0.0,0.0,20,Clouds,few clouds,2016-11-20 15:00:00,3613,2016,11,15,Sunday,True,-1.13
,0.0,0.0,20,Clouds,few clouds,2016-11-20 16:00:00,3946,2016,11,16,Sunday,True,-1.36
,0.0,0.0,20,Clouds,few clouds,2016-11-20 17:00:00,3654,2016,11,17,Sunday,True,-2.56
,0.0,0.0,1,Clear,sky is clear,2016-11-20 18:00:00,3114,2016,11,18,Sunday,True,-2.93
,0.0,0.0,1,Clear,sky is clear,2016-11-20 19:00:00,2516,2016,11,19,Sunday,True,-3.46
,0.0,0.0,1,Clear,sky is clear,2016-11-20 20:00:00,2070,2016,11,20,Sunday,True,-4.0
,0.0,0.0,1,Clear,sky is clear,2016-11-20 21:00:00,1675,2016,11,21,Sunday,True,-4.0
,0.0,0.0,1,Clear,sky is clear,2016-11-20 22:00:00,1299,2016,11,22,Sunday,True,-4.06
,0.0,0.0,1,Clear,sky is clear,2016-11-20 23:00:00,956,2016,11,23,Sunday,True,-5.12
,0.0,0.0,40,Clouds,scattered clouds,2016-11-21 00:00:00,539,2016,11,0,Monday,False,-4.43
,0.0,0.0,1,Clear,sky is clear,2016-11-21 01:00:00,354,2016,11,1,Monday,False,-4.47
,0.0,0.0,1,Clear,sky is clear,2016-11-21 02:00:00,256,2016,11,2,Monday,False,-4.6
,0.0,0.0,1,Clear,sky is clear,2016-11-21 03:00:00,302,2016,11,3,Monday,False,-4.8
,0.0,0.0,1,Clear,sky is clear,2016-11-21 04:00:00,786,2016,11,4,Monday,False,-5.27
,0.0,0.0,1,Clear,sky is clear,2016-11-21 05:00:00,2587,2016,11,5,Monday,False,-5.43
,0.0,0.0,1,Clear,sky is clear,2016-11-21 06:00:00,5485,2016,11,6,Monday,False,-5.57
,0.0,0.0,5,Clear,sky is clear,2016-11-21 07:00:00,6104,2016,11,7,Monday,False,-5.57
,0.0,0.0,1,Clear,sky is clear,2016-11-21 08:00:00,5277,2016,11,8,Monday,False,-5.73
,0.0,0.0,1,Clear,sky is clear,2016-11-21 09:00:00,4577,2016,11,9,Monday,False,-4.13
,0.0,0.0,1,Clear,sky is clear,2016-11-21 10:00:00,4269,2016,11,10,Monday,False,-2.25
,0.0,0.0,1,Clear,sky is clear,2016-11-21 11:00:00,4304,2016,11,11,Monday,False,0.06
,0.0,0.0,1,Clear,sky is clear,2016-11-21 12:00:00,4331,2016,11,12,Monday,False,1.19
,0.0,0.0,1,Clear,sky is clear,2016-11-21 13:00:00,4391,2016,11,13,Monday,False,1.57
,0.0,0.0,40,Clouds,scattered clouds,2016-11-21 14:00:00,4776,2016,11,14,Monday,False,2.87
,0.0,0.0,40,Clouds,scattered clouds,2016-11-21 15:00:00,5174,2016,11,15,Monday,False,3.07
,0.0,0.0,1,Clear,sky is clear,2016-11-21 16:00:00,6292,2016,11,16,Monday,False,2.74
,0.0,0.0,1,Clear,sky is clear,2016-11-21 17:00:00,5659,2016,11,17,Monday,False,1.81
,0.0,0.0,1,Clear,sky is clear,2016-11-21 18:00:00,3937,2016,11,18,Monday,False,1.15
,0.0,0.0,1,Clear,sky is clear,2016-11-21 19:00:00,2709,2016,11,19,Monday,False,0.67
,0.0,0.0,1,Clear,sky is clear,2016-11-21 20:00:00,2205,2016,11,20,Monday,False,0.54
,0.0,0.0,1,Clear,sky is clear,2016-11-21 21:00:00,1899,2016,11,21,Monday,False,0.29
,0.0,0.0,1,Clear,sky is clear,2016-11-21 22:00:00,1297,2016,11,22,Monday,False,0.07
,0.0,0.0,1,Clear,sky is clear,2016-11-21 23:00:00,866,2016,11,23,Monday,False,0.33
,0.0,0.0,1,Clear,sky is clear,2016-11-22 00:00:00,460,2016,11,0,Tuesday,False,0.44
,0.0,0.0,1,Clear,sky is clear,2016-11-22 01:00:00,325,2016,11,1,Tuesday,False,0.44
,0.0,0.0,1,Clear,sky is clear,2016-11-22 02:00:00,256,2016,11,2,Tuesday,False,0.56
,0.0,0.0,1,Clear,sky is clear,2016-11-22 03:00:00,340,2016,11,3,Tuesday,False,0.56
,0.0,0.0,1,Clear,sky is clear,2016-11-22 04:00:00,815,2016,11,4,Tuesday,False,0.69
,0.0,0.0,90,Clouds,overcast clouds,2016-11-22 05:00:00,2696,2016,11,5,Tuesday,False,0.94
,0.0,0.0,90,Snow,light snow,2016-11-22 06:00:00,5654,2016,11,6,Tuesday,False,1.19
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 07:00:00,5605,2016,11,7,Tuesday,False,0.93
,0.0,0.0,90,Rain,moderate rain,2016-11-22 08:00:00,5034,2016,11,8,Tuesday,False,0.75
,0.0,0.0,90,Snow,light snow,2016-11-22 08:00:00,5034,2016,11,8,Tuesday,False,0.75
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 09:00:00,4607,2016,11,9,Tuesday,False,0.66
,0.0,0.0,90,Snow,light snow,2016-11-22 09:00:00,4607,2016,11,9,Tuesday,False,0.66
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-22 09:00:00,4607,2016,11,9,Tuesday,False,0.66
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 10:00:00,4070,2016,11,10,Tuesday,False,1.0
,0.0,0.0,90,Snow,light snow,2016-11-22 10:00:00,4070,2016,11,10,Tuesday,False,1.0
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-22 10:00:00,4070,2016,11,10,Tuesday,False,1.0
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 11:00:00,4317,2016,11,11,Tuesday,False,1.06
,0.0,0.0,90,Snow,light snow,2016-11-22 11:00:00,4317,2016,11,11,Tuesday,False,1.06
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 12:00:00,4593,2016,11,12,Tuesday,False,1.06
,0.0,0.0,90,Snow,light snow,2016-11-22 12:00:00,4593,2016,11,12,Tuesday,False,1.06
,0.0,0.0,90,Snow,light snow,2016-11-22 13:00:00,4459,2016,11,13,Tuesday,False,1.25
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 13:00:00,4459,2016,11,13,Tuesday,False,1.25
,0.0,0.0,90,Snow,light snow,2016-11-22 14:00:00,4556,2016,11,14,Tuesday,False,1.25
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 14:00:00,4556,2016,11,14,Tuesday,False,1.25
,0.0,0.0,90,Snow,snow,2016-11-22 15:00:00,4686,2016,11,15,Tuesday,False,1.13
,0.0,0.0,90,Fog,fog,2016-11-22 15:00:00,4686,2016,11,15,Tuesday,False,1.13
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 15:00:00,4686,2016,11,15,Tuesday,False,1.13
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-22 15:00:00,4686,2016,11,15,Tuesday,False,1.13
,0.0,0.0,90,Rain,moderate rain,2016-11-22 16:00:00,5266,2016,11,16,Tuesday,False,1.0
,0.0,0.0,90,Snow,light snow,2016-11-22 16:00:00,5266,2016,11,16,Tuesday,False,1.0
,0.0,0.0,90,Mist,mist,2016-11-22 16:00:00,5266,2016,11,16,Tuesday,False,1.0
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-22 16:00:00,5266,2016,11,16,Tuesday,False,1.0
,0.0,0.0,90,Rain,freezing rain,2016-11-22 17:00:00,4762,2016,11,17,Tuesday,False,1.0
,0.0,0.0,90,Snow,light snow,2016-11-22 17:00:00,4762,2016,11,17,Tuesday,False,1.0
,0.0,0.0,90,Rain,moderate rain,2016-11-22 18:00:00,3189,2016,11,18,Tuesday,False,1.07
,0.0,0.0,90,Snow,light snow,2016-11-22 18:00:00,3189,2016,11,18,Tuesday,False,1.07
,0.0,0.0,90,Snow,light snow,2016-11-22 19:00:00,2289,2016,11,19,Tuesday,False,1.07
,0.0,0.0,90,Mist,mist,2016-11-22 19:00:00,2289,2016,11,19,Tuesday,False,1.07
,0.0,0.0,90,Rain,moderate rain,2016-11-22 19:00:00,2289,2016,11,19,Tuesday,False,1.07
,0.0,0.0,90,Mist,mist,2016-11-22 20:00:00,2010,2016,11,20,Tuesday,False,0.87
,0.0,0.0,90,Rain,moderate rain,2016-11-22 20:00:00,2010,2016,11,20,Tuesday,False,0.87
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-22 20:00:00,2010,2016,11,20,Tuesday,False,0.87
,0.0,0.0,90,Snow,light snow,2016-11-22 20:00:00,2010,2016,11,20,Tuesday,False,0.87
,0.0,0.0,90,Snow,light snow,2016-11-22 21:00:00,1815,2016,11,21,Tuesday,False,0.73
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-22 21:00:00,1815,2016,11,21,Tuesday,False,0.73
,0.0,0.0,90,Mist,mist,2016-11-22 21:00:00,1815,2016,11,21,Tuesday,False,0.73
,0.0,0.0,90,Snow,light snow,2016-11-22 22:00:00,1232,2016,11,22,Tuesday,False,0.8
,0.0,0.0,90,Mist,mist,2016-11-22 22:00:00,1232,2016,11,22,Tuesday,False,0.8
,0.0,0.0,90,Snow,snow,2016-11-22 23:00:00,903,2016,11,23,Tuesday,False,0.8
,0.0,0.0,90,Mist,mist,2016-11-22 23:00:00,903,2016,11,23,Tuesday,False,0.8
,0.0,0.0,90,Fog,fog,2016-11-22 23:00:00,903,2016,11,23,Tuesday,False,0.8
,0.0,0.0,90,Rain,moderate rain,2016-11-22 23:00:00,903,2016,11,23,Tuesday,False,0.8
,0.0,0.0,90,Snow,snow,2016-11-23 00:00:00,490,2016,11,0,Wednesday,False,0.8
,0.0,0.0,90,Mist,mist,2016-11-23 00:00:00,490,2016,11,0,Wednesday,False,0.8
,0.0,0.0,90,Snow,snow,2016-11-23 01:00:00,321,2016,11,1,Wednesday,False,0.87
,0.0,0.0,90,Mist,mist,2016-11-23 01:00:00,321,2016,11,1,Wednesday,False,0.87
,0.0,0.0,90,Snow,snow,2016-11-23 02:00:00,257,2016,11,2,Wednesday,False,0.93
,0.0,0.0,90,Mist,mist,2016-11-23 02:00:00,257,2016,11,2,Wednesday,False,0.93
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-23 02:00:00,257,2016,11,2,Wednesday,False,0.93
,0.0,0.0,90,Snow,light snow,2016-11-23 03:00:00,378,2016,11,3,Wednesday,False,0.8
,0.0,0.0,90,Mist,mist,2016-11-23 03:00:00,378,2016,11,3,Wednesday,False,0.8
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-23 03:00:00,378,2016,11,3,Wednesday,False,0.8
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-23 03:00:00,378,2016,11,3,Wednesday,False,0.8
,0.0,0.0,90,Mist,mist,2016-11-23 04:00:00,867,2016,11,4,Wednesday,False,0.87
,0.0,0.0,90,Snow,snow,2016-11-23 04:00:00,867,2016,11,4,Wednesday,False,0.87
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-23 04:00:00,867,2016,11,4,Wednesday,False,0.87
,0.0,0.0,90,Mist,mist,2016-11-23 05:00:00,2584,2016,11,5,Wednesday,False,0.73
,0.0,0.0,90,Snow,light snow,2016-11-23 05:00:00,2584,2016,11,5,Wednesday,False,0.73
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-23 05:00:00,2584,2016,11,5,Wednesday,False,0.73
,0.0,0.0,90,Mist,mist,2016-11-23 06:00:00,4787,2016,11,6,Wednesday,False,0.8
,0.0,0.0,90,Snow,light snow,2016-11-23 06:00:00,4787,2016,11,6,Wednesday,False,0.8
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-23 06:00:00,4787,2016,11,6,Wednesday,False,0.8
,0.0,0.0,90,Mist,mist,2016-11-23 07:00:00,4724,2016,11,7,Wednesday,False,0.8
,0.0,0.0,90,Snow,snow,2016-11-23 07:00:00,4724,2016,11,7,Wednesday,False,0.8
,0.0,0.0,90,Rain,moderate rain,2016-11-23 07:00:00,4724,2016,11,7,Wednesday,False,0.8
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-23 07:00:00,4724,2016,11,7,Wednesday,False,0.8
,0.0,0.0,90,Mist,mist,2016-11-23 08:00:00,4219,2016,11,8,Wednesday,False,1.0
,0.0,0.0,90,Snow,light snow,2016-11-23 08:00:00,4219,2016,11,8,Wednesday,False,1.0
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-23 08:00:00,4219,2016,11,8,Wednesday,False,1.0
,0.0,0.0,90,Mist,mist,2016-11-23 09:00:00,4056,2016,11,9,Wednesday,False,1.0
,0.0,0.0,90,Snow,light snow,2016-11-23 09:00:00,4056,2016,11,9,Wednesday,False,1.0
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-23 09:00:00,4056,2016,11,9,Wednesday,False,1.0
,0.0,0.0,90,Mist,mist,2016-11-23 10:00:00,3901,2016,11,10,Wednesday,False,0.94
,0.0,0.0,90,Snow,light snow,2016-11-23 10:00:00,3901,2016,11,10,Wednesday,False,0.94
,0.0,0.0,90,Snow,snow,2016-11-23 11:00:00,4262,2016,11,11,Wednesday,False,1.0
,0.0,0.0,90,Mist,mist,2016-11-23 11:00:00,4262,2016,11,11,Wednesday,False,1.0
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-23 11:00:00,4262,2016,11,11,Wednesday,False,1.0
,0.0,0.0,90,Mist,mist,2016-11-23 12:00:00,4562,2016,11,12,Wednesday,False,1.37
,0.0,0.0,90,Snow,light snow,2016-11-23 12:00:00,4562,2016,11,12,Wednesday,False,1.37
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-23 12:00:00,4562,2016,11,12,Wednesday,False,1.37
,0.0,0.0,90,Drizzle,light rain or drizzle,2016-11-23 12:00:00,4562,2016,11,12,Wednesday,False,1.37
,0.0,0.0,90,Mist,mist,2016-11-23 13:00:00,4613,2016,11,13,Wednesday,False,1.44
,0.0,0.0,90,Mist,mist,2016-11-23 14:00:00,5065,2016,11,14,Wednesday,False,1.75
,0.0,0.0,90,Rain,light rain or drizzle,2016-11-23 14:00:00,5065,2016,11,14,Wednesday,False,1.75
,0.0,0.0,90,Mist,mist,2016-11-23 15:00:00,5279,2016,11,15,Wednesday,False,1.67
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 16:00:00,5225,2016,11,16,Wednesday,False,1.69
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 17:00:00,4381,2016,11,17,Wednesday,False,1.63
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 18:00:00,3575,2016,11,18,Wednesday,False,1.63
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 19:00:00,2730,2016,11,19,Wednesday,False,1.56
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 20:00:00,3305,2016,11,20,Wednesday,False,1.56
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 21:00:00,3155,2016,11,21,Wednesday,False,1.33
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 22:00:00,1918,2016,11,22,Wednesday,False,1.4
,0.0,0.0,90,Clouds,overcast clouds,2016-11-23 23:00:00,1331,2016,11,23,Wednesday,False,1.19
Thanksgiving Day,0.0,0.0,75,Mist,mist,2016-11-24 00:00:00,763,2016,11,0,Thursday,False,1.19
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 01:00:00,500,2016,11,1,Thursday,False,1.12
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 02:00:00,356,2016,11,2,Thursday,False,1.06
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 03:00:00,262,2016,11,3,Thursday,False,1.06
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 04:00:00,316,2016,11,4,Thursday,False,1.0
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 05:00:00,478,2016,11,5,Thursday,False,0.94
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 08:00:00,1452,2016,11,8,Thursday,False,1.09
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 09:00:00,1818,2016,11,9,Thursday,False,0.87
Thanksgiving Day,0.0,0.0,90,Fog,fog,2016-11-24 09:00:00,1818,2016,11,9,Thursday,False,0.87
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 10:00:00,2243,2016,11,10,Thursday,False,1.13
Thanksgiving Day,0.0,0.0,90,Mist,mist,2016-11-24 11:00:00,2599,2016,11,11,Thursday,False,1.75
